date,confirm,region
2020-11-02,286,North Yorkshire CC
2020-11-03,263,North Yorkshire CC
2020-11-04,273,North Yorkshire CC
2020-11-05,227,North Yorkshire CC
2020-11-06,303,North Yorkshire CC
2020-11-07,221,North Yorkshire CC
2020-11-08,259,North Yorkshire CC
2020-11-09,366,North Yorkshire CC
2020-11-10,286,North Yorkshire CC
2020-11-11,291,North Yorkshire CC
2020-11-12,238,North Yorkshire CC
2020-11-13,225,North Yorkshire CC
2020-11-14,169,North Yorkshire CC
2020-11-15,144,North Yorkshire CC
2020-11-16,282,North Yorkshire CC
2020-11-17,254,North Yorkshire CC
2020-11-18,177,North Yorkshire CC
2020-11-19,134,North Yorkshire CC
2020-11-20,124,North Yorkshire CC
2020-11-21,104,North Yorkshire CC
2020-11-22,88,North Yorkshire CC
2020-11-23,138,North Yorkshire CC
2020-11-24,102,North Yorkshire CC
2020-11-25,111,North Yorkshire CC
2020-11-26,77,North Yorkshire CC
2020-11-27,72,North Yorkshire CC
2020-11-28,71,North Yorkshire CC
2020-11-29,72,North Yorkshire CC
2020-11-30,134,North Yorkshire CC
2020-12-01,119,North Yorkshire CC
2020-12-02,108,North Yorkshire CC
2020-12-03,79,North Yorkshire CC
2020-12-04,81,North Yorkshire CC
2020-12-05,54,North Yorkshire CC
2020-12-06,76,North Yorkshire CC
2020-12-07,115,North Yorkshire CC
2020-12-08,100,North Yorkshire CC
2020-12-09,106,North Yorkshire CC
2020-12-10,64,North Yorkshire CC
2020-12-11,107,North Yorkshire CC
2020-12-12,65,North Yorkshire CC
2020-12-13,119,North Yorkshire CC
2020-12-14,172,North Yorkshire CC
2020-12-15,145,North Yorkshire CC
2020-12-16,107,North Yorkshire CC
2020-12-17,113,North Yorkshire CC
2020-12-18,134,North Yorkshire CC
2020-12-19,80,North Yorkshire CC
2020-12-20,132,North Yorkshire CC
2020-12-21,208,North Yorkshire CC
2020-12-22,209,North Yorkshire CC
2020-12-23,219,North Yorkshire CC
2020-12-24,149,North Yorkshire CC
2020-12-25,60,North Yorkshire CC
2020-12-26,232,North Yorkshire CC
2020-12-27,256,North Yorkshire CC
2020-12-28,289,North Yorkshire CC
2020-12-29,426,North Yorkshire CC
2020-12-30,434,North Yorkshire CC
2020-12-31,343,North Yorkshire CC
2021-01-01,214,North Yorkshire CC
2021-01-02,445,North Yorkshire CC
2020-08-01,0,Essex Haven Gateway
2020-08-02,2,Essex Haven Gateway
2020-08-03,2,Essex Haven Gateway
2020-08-04,2,Essex Haven Gateway
2020-08-05,3,Essex Haven Gateway
2020-08-06,0,Essex Haven Gateway
2020-08-07,1,Essex Haven Gateway
2020-08-08,3,Essex Haven Gateway
2020-08-09,1,Essex Haven Gateway
2020-08-10,3,Essex Haven Gateway
2020-08-11,1,Essex Haven Gateway
2020-08-12,1,Essex Haven Gateway
2020-08-13,5,Essex Haven Gateway
2020-08-14,3,Essex Haven Gateway
2020-08-15,3,Essex Haven Gateway
2020-08-16,0,Essex Haven Gateway
2020-08-17,3,Essex Haven Gateway
2020-08-18,2,Essex Haven Gateway
2020-08-19,4,Essex Haven Gateway
2020-08-20,7,Essex Haven Gateway
2020-08-21,1,Essex Haven Gateway
2020-08-22,1,Essex Haven Gateway
2020-08-23,1,Essex Haven Gateway
2020-08-24,5,Essex Haven Gateway
2020-08-25,3,Essex Haven Gateway
2020-08-26,3,Essex Haven Gateway
2020-08-27,2,Essex Haven Gateway
2020-08-28,3,Essex Haven Gateway
2020-08-29,4,Essex Haven Gateway
2020-08-30,1,Essex Haven Gateway
2020-08-31,4,Essex Haven Gateway
2020-09-01,0,Essex Haven Gateway
2020-09-02,12,Essex Haven Gateway
2020-09-03,5,Essex Haven Gateway
2020-09-04,3,Essex Haven Gateway
2020-09-05,1,Essex Haven Gateway
2020-09-06,1,Essex Haven Gateway
2020-09-07,4,Essex Haven Gateway
2020-09-08,5,Essex Haven Gateway
2020-09-09,5,Essex Haven Gateway
2020-09-10,3,Essex Haven Gateway
2020-09-11,3,Essex Haven Gateway
2020-09-12,3,Essex Haven Gateway
2020-09-13,3,Essex Haven Gateway
2020-09-14,5,Essex Haven Gateway
2020-09-15,7,Essex Haven Gateway
2020-09-16,9,Essex Haven Gateway
2020-09-17,7,Essex Haven Gateway
2020-09-18,8,Essex Haven Gateway
2020-09-19,7,Essex Haven Gateway
2020-09-20,3,Essex Haven Gateway
2020-09-21,12,Essex Haven Gateway
2020-09-22,6,Essex Haven Gateway
2020-09-23,13,Essex Haven Gateway
2020-09-24,16,Essex Haven Gateway
2020-09-25,10,Essex Haven Gateway
2020-09-26,7,Essex Haven Gateway
2020-09-27,13,Essex Haven Gateway
2020-09-28,8,Essex Haven Gateway
2020-09-29,15,Essex Haven Gateway
2020-09-30,19,Essex Haven Gateway
2020-10-01,24,Essex Haven Gateway
2020-10-02,21,Essex Haven Gateway
2020-10-03,40,Essex Haven Gateway
2020-10-04,20,Essex Haven Gateway
2020-10-05,43,Essex Haven Gateway
2020-10-06,53,Essex Haven Gateway
2020-10-07,39,Essex Haven Gateway
2020-10-08,40,Essex Haven Gateway
2020-10-09,53,Essex Haven Gateway
2020-10-10,24,Essex Haven Gateway
2020-10-11,35,Essex Haven Gateway
2020-10-12,60,Essex Haven Gateway
2020-10-13,73,Essex Haven Gateway
2020-10-14,56,Essex Haven Gateway
2020-10-15,100,Essex Haven Gateway
2020-10-16,50,Essex Haven Gateway
2020-10-17,36,Essex Haven Gateway
2020-10-18,36,Essex Haven Gateway
2020-10-19,87,Essex Haven Gateway
2020-10-20,54,Essex Haven Gateway
2020-10-21,78,Essex Haven Gateway
2020-10-22,97,Essex Haven Gateway
2020-10-23,44,Essex Haven Gateway
2020-10-24,33,Essex Haven Gateway
2020-10-25,52,Essex Haven Gateway
2020-10-26,79,Essex Haven Gateway
2020-10-27,54,Essex Haven Gateway
2020-10-28,57,Essex Haven Gateway
2020-10-29,43,Essex Haven Gateway
2020-10-30,64,Essex Haven Gateway
2020-10-31,32,Essex Haven Gateway
2020-11-01,28,Essex Haven Gateway
2020-11-02,80,Essex Haven Gateway
2020-11-03,67,Essex Haven Gateway
2020-11-04,61,Essex Haven Gateway
2020-11-05,83,Essex Haven Gateway
2020-11-06,61,Essex Haven Gateway
2020-11-07,39,Essex Haven Gateway
2020-11-08,46,Essex Haven Gateway
2020-11-09,78,Essex Haven Gateway
2020-11-10,61,Essex Haven Gateway
2020-11-11,70,Essex Haven Gateway
2020-11-12,61,Essex Haven Gateway
2020-11-13,65,Essex Haven Gateway
2020-11-14,63,Essex Haven Gateway
2020-11-15,32,Essex Haven Gateway
2020-11-16,84,Essex Haven Gateway
2020-11-17,79,Essex Haven Gateway
2020-11-18,59,Essex Haven Gateway
2020-11-19,62,Essex Haven Gateway
2020-11-20,43,Essex Haven Gateway
2020-11-21,41,Essex Haven Gateway
2020-11-22,37,Essex Haven Gateway
2020-11-23,76,Essex Haven Gateway
2020-11-24,63,Essex Haven Gateway
2020-11-25,92,Essex Haven Gateway
2020-11-26,44,Essex Haven Gateway
2020-11-27,53,Essex Haven Gateway
2020-11-28,57,Essex Haven Gateway
2020-11-29,37,Essex Haven Gateway
2020-11-30,86,Essex Haven Gateway
2020-12-01,65,Essex Haven Gateway
2020-12-02,74,Essex Haven Gateway
2020-12-03,80,Essex Haven Gateway
2020-12-04,75,Essex Haven Gateway
2020-12-05,80,Essex Haven Gateway
2020-12-06,90,Essex Haven Gateway
2020-12-07,152,Essex Haven Gateway
2020-12-08,129,Essex Haven Gateway
2020-12-09,167,Essex Haven Gateway
2020-12-10,158,Essex Haven Gateway
2020-12-11,163,Essex Haven Gateway
2020-12-12,140,Essex Haven Gateway
2020-12-13,147,Essex Haven Gateway
2020-12-14,318,Essex Haven Gateway
2020-12-15,320,Essex Haven Gateway
2020-12-16,304,Essex Haven Gateway
2020-12-17,355,Essex Haven Gateway
2020-12-18,407,Essex Haven Gateway
2020-12-19,186,Essex Haven Gateway
2020-12-20,344,Essex Haven Gateway
2020-12-21,517,Essex Haven Gateway
2020-12-22,461,Essex Haven Gateway
2020-12-23,469,Essex Haven Gateway
2020-12-24,318,Essex Haven Gateway
2020-12-25,112,Essex Haven Gateway
2020-12-26,491,Essex Haven Gateway
2020-12-27,579,Essex Haven Gateway
2020-12-28,607,Essex Haven Gateway
2020-12-29,1000,Essex Haven Gateway
2020-12-30,838,Essex Haven Gateway
2020-12-31,603,Essex Haven Gateway
2021-01-01,446,Essex Haven Gateway
2021-01-02,845,Essex Haven Gateway
2020-08-01,0,Southend-on-Sea
2020-08-02,1,Southend-on-Sea
2020-08-03,0,Southend-on-Sea
2020-08-04,1,Southend-on-Sea
2020-08-05,1,Southend-on-Sea
2020-08-06,2,Southend-on-Sea
2020-08-07,0,Southend-on-Sea
2020-08-08,0,Southend-on-Sea
2020-08-09,0,Southend-on-Sea
2020-08-10,2,Southend-on-Sea
2020-08-11,3,Southend-on-Sea
2020-08-12,0,Southend-on-Sea
2020-08-13,2,Southend-on-Sea
2020-08-14,2,Southend-on-Sea
2020-08-15,0,Southend-on-Sea
2020-08-16,0,Southend-on-Sea
2020-08-17,1,Southend-on-Sea
2020-08-18,2,Southend-on-Sea
2020-08-19,4,Southend-on-Sea
2020-08-20,1,Southend-on-Sea
2020-08-21,1,Southend-on-Sea
2020-08-22,0,Southend-on-Sea
2020-08-23,1,Southend-on-Sea
2020-08-24,3,Southend-on-Sea
2020-08-25,4,Southend-on-Sea
2020-08-26,2,Southend-on-Sea
2020-08-27,7,Southend-on-Sea
2020-08-28,1,Southend-on-Sea
2020-08-29,4,Southend-on-Sea
2020-08-30,0,Southend-on-Sea
2020-08-31,3,Southend-on-Sea
2020-09-01,4,Southend-on-Sea
2020-09-02,4,Southend-on-Sea
2020-09-03,4,Southend-on-Sea
2020-09-04,4,Southend-on-Sea
2020-09-05,2,Southend-on-Sea
2020-09-06,1,Southend-on-Sea
2020-09-07,1,Southend-on-Sea
2020-09-08,5,Southend-on-Sea
2020-09-09,8,Southend-on-Sea
2020-09-10,5,Southend-on-Sea
2020-09-11,5,Southend-on-Sea
2020-09-12,1,Southend-on-Sea
2020-09-13,3,Southend-on-Sea
2020-09-14,3,Southend-on-Sea
2020-09-15,4,Southend-on-Sea
2020-09-16,1,Southend-on-Sea
2020-09-17,3,Southend-on-Sea
2020-09-18,6,Southend-on-Sea
2020-09-19,9,Southend-on-Sea
2020-09-20,5,Southend-on-Sea
2020-09-21,5,Southend-on-Sea
2020-09-22,11,Southend-on-Sea
2020-09-23,7,Southend-on-Sea
2020-09-24,7,Southend-on-Sea
2020-09-25,13,Southend-on-Sea
2020-09-26,4,Southend-on-Sea
2020-09-27,7,Southend-on-Sea
2020-09-28,5,Southend-on-Sea
2020-09-29,8,Southend-on-Sea
2020-09-30,12,Southend-on-Sea
2020-10-01,7,Southend-on-Sea
2020-10-02,9,Southend-on-Sea
2020-10-03,8,Southend-on-Sea
2020-10-04,16,Southend-on-Sea
2020-10-05,13,Southend-on-Sea
2020-10-06,8,Southend-on-Sea
2020-10-07,2,Southend-on-Sea
2020-10-08,15,Southend-on-Sea
2020-10-09,11,Southend-on-Sea
2020-10-10,14,Southend-on-Sea
2020-10-11,10,Southend-on-Sea
2020-10-12,16,Southend-on-Sea
2020-10-13,13,Southend-on-Sea
2020-10-14,32,Southend-on-Sea
2020-10-15,19,Southend-on-Sea
2020-10-16,20,Southend-on-Sea
2020-10-17,13,Southend-on-Sea
2020-10-18,12,Southend-on-Sea
2020-10-19,33,Southend-on-Sea
2020-10-20,31,Southend-on-Sea
2020-10-21,24,Southend-on-Sea
2020-10-22,28,Southend-on-Sea
2020-10-23,24,Southend-on-Sea
2020-10-24,16,Southend-on-Sea
2020-10-25,17,Southend-on-Sea
2020-10-26,34,Southend-on-Sea
2020-10-27,20,Southend-on-Sea
2020-10-28,26,Southend-on-Sea
2020-10-29,26,Southend-on-Sea
2020-10-30,15,Southend-on-Sea
2020-10-31,26,Southend-on-Sea
2020-11-01,20,Southend-on-Sea
2020-11-02,37,Southend-on-Sea
2020-11-03,50,Southend-on-Sea
2020-11-04,21,Southend-on-Sea
2020-11-05,45,Southend-on-Sea
2020-11-06,23,Southend-on-Sea
2020-11-07,35,Southend-on-Sea
2020-11-08,29,Southend-on-Sea
2020-11-09,61,Southend-on-Sea
2020-11-10,47,Southend-on-Sea
2020-11-11,50,Southend-on-Sea
2020-11-12,48,Southend-on-Sea
2020-11-13,61,Southend-on-Sea
2020-11-14,38,Southend-on-Sea
2020-11-15,25,Southend-on-Sea
2020-11-16,47,Southend-on-Sea
2020-11-17,35,Southend-on-Sea
2020-11-18,31,Southend-on-Sea
2020-11-19,47,Southend-on-Sea
2020-11-20,20,Southend-on-Sea
2020-11-21,20,Southend-on-Sea
2020-11-22,27,Southend-on-Sea
2020-11-23,32,Southend-on-Sea
2020-11-24,35,Southend-on-Sea
2020-11-25,31,Southend-on-Sea
2020-11-26,48,Southend-on-Sea
2020-11-27,44,Southend-on-Sea
2020-11-28,36,Southend-on-Sea
2020-11-29,23,Southend-on-Sea
2020-11-30,44,Southend-on-Sea
2020-12-01,54,Southend-on-Sea
2020-12-02,46,Southend-on-Sea
2020-12-03,79,Southend-on-Sea
2020-12-04,63,Southend-on-Sea
2020-12-05,48,Southend-on-Sea
2020-12-06,62,Southend-on-Sea
2020-12-07,133,Southend-on-Sea
2020-12-08,96,Southend-on-Sea
2020-12-09,100,Southend-on-Sea
2020-12-10,104,Southend-on-Sea
2020-12-11,98,Southend-on-Sea
2020-12-12,113,Southend-on-Sea
2020-12-13,159,Southend-on-Sea
2020-12-14,259,Southend-on-Sea
2020-12-15,238,Southend-on-Sea
2020-12-16,309,Southend-on-Sea
2020-12-17,273,Southend-on-Sea
2020-12-18,375,Southend-on-Sea
2020-12-19,239,Southend-on-Sea
2020-12-20,220,Southend-on-Sea
2020-12-21,360,Southend-on-Sea
2020-12-22,388,Southend-on-Sea
2020-12-23,285,Southend-on-Sea
2020-12-24,222,Southend-on-Sea
2020-12-25,69,Southend-on-Sea
2020-12-26,216,Southend-on-Sea
2020-12-27,317,Southend-on-Sea
2020-12-28,260,Southend-on-Sea
2020-12-29,448,Southend-on-Sea
2020-12-30,468,Southend-on-Sea
2020-12-31,338,Southend-on-Sea
2021-01-01,167,Southend-on-Sea
2021-01-02,249,Southend-on-Sea
2020-08-01,0,Gloucestershire
2020-08-02,2,Gloucestershire
2020-08-03,2,Gloucestershire
2020-08-04,6,Gloucestershire
2020-08-05,7,Gloucestershire
2020-08-06,8,Gloucestershire
2020-08-07,3,Gloucestershire
2020-08-08,3,Gloucestershire
2020-08-09,1,Gloucestershire
2020-08-10,4,Gloucestershire
2020-08-11,4,Gloucestershire
2020-08-12,4,Gloucestershire
2020-08-13,5,Gloucestershire
2020-08-14,2,Gloucestershire
2020-08-15,2,Gloucestershire
2020-08-16,6,Gloucestershire
2020-08-17,3,Gloucestershire
2020-08-18,4,Gloucestershire
2020-08-19,7,Gloucestershire
2020-08-20,8,Gloucestershire
2020-08-21,4,Gloucestershire
2020-08-22,3,Gloucestershire
2020-08-23,0,Gloucestershire
2020-08-24,2,Gloucestershire
2020-08-25,6,Gloucestershire
2020-08-26,12,Gloucestershire
2020-08-27,5,Gloucestershire
2020-08-28,12,Gloucestershire
2020-08-29,6,Gloucestershire
2020-08-30,4,Gloucestershire
2020-08-31,1,Gloucestershire
2020-09-01,15,Gloucestershire
2020-09-02,12,Gloucestershire
2020-09-03,7,Gloucestershire
2020-09-04,9,Gloucestershire
2020-09-05,7,Gloucestershire
2020-09-06,6,Gloucestershire
2020-09-07,9,Gloucestershire
2020-09-08,11,Gloucestershire
2020-09-09,9,Gloucestershire
2020-09-10,10,Gloucestershire
2020-09-11,12,Gloucestershire
2020-09-12,10,Gloucestershire
2020-09-13,5,Gloucestershire
2020-09-14,6,Gloucestershire
2020-09-15,7,Gloucestershire
2020-09-16,7,Gloucestershire
2020-09-17,13,Gloucestershire
2020-09-18,14,Gloucestershire
2020-09-19,12,Gloucestershire
2020-09-20,24,Gloucestershire
2020-09-21,7,Gloucestershire
2020-09-22,23,Gloucestershire
2020-09-23,17,Gloucestershire
2020-09-24,19,Gloucestershire
2020-09-25,15,Gloucestershire
2020-09-26,18,Gloucestershire
2020-09-27,16,Gloucestershire
2020-09-28,38,Gloucestershire
2020-09-29,29,Gloucestershire
2020-09-30,20,Gloucestershire
2020-10-01,34,Gloucestershire
2020-10-02,35,Gloucestershire
2020-10-03,23,Gloucestershire
2020-10-04,40,Gloucestershire
2020-10-05,60,Gloucestershire
2020-10-06,55,Gloucestershire
2020-10-07,51,Gloucestershire
2020-10-08,76,Gloucestershire
2020-10-09,56,Gloucestershire
2020-10-10,44,Gloucestershire
2020-10-11,31,Gloucestershire
2020-10-12,64,Gloucestershire
2020-10-13,61,Gloucestershire
2020-10-14,57,Gloucestershire
2020-10-15,47,Gloucestershire
2020-10-16,63,Gloucestershire
2020-10-17,39,Gloucestershire
2020-10-18,33,Gloucestershire
2020-10-19,80,Gloucestershire
2020-10-20,67,Gloucestershire
2020-10-21,87,Gloucestershire
2020-10-22,65,Gloucestershire
2020-10-23,66,Gloucestershire
2020-10-24,65,Gloucestershire
2020-10-25,59,Gloucestershire
2020-10-26,106,Gloucestershire
2020-10-27,111,Gloucestershire
2020-10-28,135,Gloucestershire
2020-10-29,127,Gloucestershire
2020-10-30,118,Gloucestershire
2020-10-31,75,Gloucestershire
2020-11-01,48,Gloucestershire
2020-11-02,153,Gloucestershire
2020-11-03,140,Gloucestershire
2020-11-04,150,Gloucestershire
2020-11-05,124,Gloucestershire
2020-11-06,146,Gloucestershire
2020-11-07,97,Gloucestershire
2020-11-08,114,Gloucestershire
2020-11-09,167,Gloucestershire
2020-11-10,156,Gloucestershire
2020-11-11,166,Gloucestershire
2020-11-12,131,Gloucestershire
2020-11-13,178,Gloucestershire
2020-11-14,144,Gloucestershire
2020-11-15,121,Gloucestershire
2020-11-16,188,Gloucestershire
2020-11-17,175,Gloucestershire
2020-11-18,106,Gloucestershire
2020-11-19,124,Gloucestershire
2020-11-20,108,Gloucestershire
2020-11-21,81,Gloucestershire
2020-11-22,78,Gloucestershire
2020-11-23,102,Gloucestershire
2020-11-24,107,Gloucestershire
2020-11-25,119,Gloucestershire
2020-11-26,103,Gloucestershire
2020-11-27,96,Gloucestershire
2020-11-28,75,Gloucestershire
2020-11-29,48,Gloucestershire
2020-11-30,95,Gloucestershire
2020-12-01,108,Gloucestershire
2020-12-02,91,Gloucestershire
2020-12-03,67,Gloucestershire
2020-12-04,111,Gloucestershire
2020-12-05,86,Gloucestershire
2020-12-06,93,Gloucestershire
2020-12-07,120,Gloucestershire
2020-12-08,162,Gloucestershire
2020-12-09,142,Gloucestershire
2020-12-10,136,Gloucestershire
2020-12-11,128,Gloucestershire
2020-12-12,77,Gloucestershire
2020-12-13,131,Gloucestershire
2020-12-14,167,Gloucestershire
2020-12-15,167,Gloucestershire
2020-12-16,193,Gloucestershire
2020-12-17,172,Gloucestershire
2020-12-18,203,Gloucestershire
2020-12-19,104,Gloucestershire
2020-12-20,201,Gloucestershire
2020-12-21,282,Gloucestershire
2020-12-22,258,Gloucestershire
2020-12-23,237,Gloucestershire
2020-12-24,125,Gloucestershire
2020-12-25,84,Gloucestershire
2020-12-26,222,Gloucestershire
2020-12-27,243,Gloucestershire
2020-12-28,270,Gloucestershire
2020-12-29,494,Gloucestershire
2020-12-30,353,Gloucestershire
2020-12-31,301,Gloucestershire
2021-01-01,239,Gloucestershire
2021-01-02,353,Gloucestershire
2020-08-01,1,East Derbyshire
2020-08-02,1,East Derbyshire
2020-08-03,1,East Derbyshire
2020-08-04,3,East Derbyshire
2020-08-05,3,East Derbyshire
2020-08-06,10,East Derbyshire
2020-08-07,0,East Derbyshire
2020-08-08,2,East Derbyshire
2020-08-09,2,East Derbyshire
2020-08-10,4,East Derbyshire
2020-08-11,5,East Derbyshire
2020-08-12,3,East Derbyshire
2020-08-13,1,East Derbyshire
2020-08-14,2,East Derbyshire
2020-08-15,2,East Derbyshire
2020-08-16,2,East Derbyshire
2020-08-17,3,East Derbyshire
2020-08-18,1,East Derbyshire
2020-08-19,0,East Derbyshire
2020-08-20,2,East Derbyshire
2020-08-21,1,East Derbyshire
2020-08-22,1,East Derbyshire
2020-08-23,0,East Derbyshire
2020-08-24,5,East Derbyshire
2020-08-25,1,East Derbyshire
2020-08-26,0,East Derbyshire
2020-08-27,4,East Derbyshire
2020-08-28,2,East Derbyshire
2020-08-29,2,East Derbyshire
2020-08-30,4,East Derbyshire
2020-08-31,6,East Derbyshire
2020-09-01,8,East Derbyshire
2020-09-02,15,East Derbyshire
2020-09-03,8,East Derbyshire
2020-09-04,8,East Derbyshire
2020-09-05,4,East Derbyshire
2020-09-06,6,East Derbyshire
2020-09-07,27,East Derbyshire
2020-09-08,20,East Derbyshire
2020-09-09,13,East Derbyshire
2020-09-10,9,East Derbyshire
2020-09-11,10,East Derbyshire
2020-09-12,7,East Derbyshire
2020-09-13,4,East Derbyshire
2020-09-14,8,East Derbyshire
2020-09-15,10,East Derbyshire
2020-09-16,10,East Derbyshire
2020-09-17,13,East Derbyshire
2020-09-18,8,East Derbyshire
2020-09-19,12,East Derbyshire
2020-09-20,15,East Derbyshire
2020-09-21,19,East Derbyshire
2020-09-22,16,East Derbyshire
2020-09-23,10,East Derbyshire
2020-09-24,27,East Derbyshire
2020-09-25,16,East Derbyshire
2020-09-26,11,East Derbyshire
2020-09-27,17,East Derbyshire
2020-09-28,23,East Derbyshire
2020-09-29,25,East Derbyshire
2020-09-30,37,East Derbyshire
2020-10-01,47,East Derbyshire
2020-10-02,35,East Derbyshire
2020-10-03,42,East Derbyshire
2020-10-04,44,East Derbyshire
2020-10-05,70,East Derbyshire
2020-10-06,53,East Derbyshire
2020-10-07,74,East Derbyshire
2020-10-08,67,East Derbyshire
2020-10-09,43,East Derbyshire
2020-10-10,46,East Derbyshire
2020-10-11,54,East Derbyshire
2020-10-12,63,East Derbyshire
2020-10-13,73,East Derbyshire
2020-10-14,69,East Derbyshire
2020-10-15,83,East Derbyshire
2020-10-16,92,East Derbyshire
2020-10-17,71,East Derbyshire
2020-10-18,77,East Derbyshire
2020-10-19,156,East Derbyshire
2020-10-20,159,East Derbyshire
2020-10-21,156,East Derbyshire
2020-10-22,173,East Derbyshire
2020-10-23,160,East Derbyshire
2020-10-24,108,East Derbyshire
2020-10-25,99,East Derbyshire
2020-10-26,149,East Derbyshire
2020-10-27,184,East Derbyshire
2020-10-28,157,East Derbyshire
2020-10-29,147,East Derbyshire
2020-10-30,181,East Derbyshire
2020-10-31,115,East Derbyshire
2020-11-01,106,East Derbyshire
2020-11-02,221,East Derbyshire
2020-11-03,168,East Derbyshire
2020-11-04,130,East Derbyshire
2020-11-05,145,East Derbyshire
2020-11-06,150,East Derbyshire
2020-11-07,94,East Derbyshire
2020-11-08,165,East Derbyshire
2020-11-09,181,East Derbyshire
2020-11-10,146,East Derbyshire
2020-11-11,128,East Derbyshire
2020-11-12,110,East Derbyshire
2020-11-13,114,East Derbyshire
2020-11-14,108,East Derbyshire
2020-11-15,82,East Derbyshire
2020-11-16,114,East Derbyshire
2020-11-17,143,East Derbyshire
2020-11-18,92,East Derbyshire
2020-11-19,73,East Derbyshire
2020-11-20,86,East Derbyshire
2020-11-21,82,East Derbyshire
2020-11-22,47,East Derbyshire
2020-11-23,88,East Derbyshire
2020-11-24,65,East Derbyshire
2020-11-25,69,East Derbyshire
2020-11-26,56,East Derbyshire
2020-11-27,43,East Derbyshire
2020-11-28,48,East Derbyshire
2020-11-29,44,East Derbyshire
2020-11-30,61,East Derbyshire
2020-12-01,52,East Derbyshire
2020-12-02,57,East Derbyshire
2020-12-03,68,East Derbyshire
2020-12-04,58,East Derbyshire
2020-12-05,41,East Derbyshire
2020-12-06,34,East Derbyshire
2020-12-07,88,East Derbyshire
2020-12-08,60,East Derbyshire
2020-12-09,72,East Derbyshire
2020-12-10,65,East Derbyshire
2020-12-11,93,East Derbyshire
2020-12-12,45,East Derbyshire
2020-12-13,49,East Derbyshire
2020-12-14,105,East Derbyshire
2020-12-15,98,East Derbyshire
2020-12-16,67,East Derbyshire
2020-12-17,92,East Derbyshire
2020-12-18,104,East Derbyshire
2020-12-19,81,East Derbyshire
2020-12-20,59,East Derbyshire
2020-12-21,109,East Derbyshire
2020-12-22,98,East Derbyshire
2020-12-23,69,East Derbyshire
2020-12-24,75,East Derbyshire
2020-12-25,25,East Derbyshire
2020-12-26,90,East Derbyshire
2020-12-27,108,East Derbyshire
2020-12-28,137,East Derbyshire
2020-12-29,173,East Derbyshire
2020-12-30,186,East Derbyshire
2020-12-31,119,East Derbyshire
2021-01-01,101,East Derbyshire
2021-01-02,171,East Derbyshire
